,fname,path,age,gender,label
0,incorrect_mask.jpg,001653_female_Asian_36,36,female,10
1,mask1.jpg,001653_female_Asian_36,36,female,4
2,mask2.jpg,001653_female_Asian_36,36,female,4
3,mask3.jpg,001653_female_Asian_36,36,female,4
4,mask4.jpg,001653_female_Asian_36,36,female,4
5,mask5.jpg,001653_female_Asian_36,36,female,4
6,normal.jpg,001653_female_Asian_36,36,female,16
7,incorrect_mask.jpg,001655_female_Asian_58,58,female,10
8,mask1.jpg,001655_female_Asian_58,58,female,4
9,mask2.jpg,001655_female_Asian_58,58,female,4
10,mask3.jpg,001655_female_Asian_58,58,female,4
11,mask4.jpg,001655_female_Asian_58,58,female,4
12,mask5.jpg,001655_female_Asian_58,58,female,4
13,normal.jpg,001655_female_Asian_58,58,female,16
14,incorrect_mask.jpg,001656_female_Asian_60,60,female,11
15,mask1.jpg,001656_female_Asian_60,60,female,5
16,mask2.jpg,001656_female_Asian_60,60,female,5
17,mask3.jpg,001656_female_Asian_60,60,female,5
18,mask4.jpg,001656_female_Asian_60,60,female,5
19,mask5.jpg,001656_female_Asian_60,60,female,5
20,normal.jpg,001656_female_Asian_60,60,female,17
21,incorrect_mask.jpg,001657_female_Asian_18,18,female,9
22,mask1.jpg,001657_female_Asian_18,18,female,3
23,mask2.jpg,001657_female_Asian_18,18,female,3
24,mask3.jpg,001657_female_Asian_18,18,female,3
25,mask4.jpg,001657_female_Asian_18,18,female,3
26,mask5.jpg,001657_female_Asian_18,18,female,3
27,normal.jpg,001657_female_Asian_18,18,female,15
28,incorrect_mask.jpg,001658_female_Asian_19,19,female,9
29,mask1.jpg,001658_female_Asian_19,19,female,3
30,mask2.jpg,001658_female_Asian_19,19,female,3
31,mask3.jpg,001658_female_Asian_19,19,female,3
32,mask4.jpg,001658_female_Asian_19,19,female,3
33,mask5.jpg,001658_female_Asian_19,19,female,3
34,normal.jpg,001658_female_Asian_19,19,female,15
35,incorrect_mask.jpg,001659_male_Asian_23,23,male,6
36,mask1.jpg,001659_male_Asian_23,23,male,0
37,mask2.jpg,001659_male_Asian_23,23,male,0
38,mask3.jpg,001659_male_Asian_23,23,male,0
39,mask4.jpg,001659_male_Asian_23,23,male,0
40,mask5.jpg,001659_male_Asian_23,23,male,0
41,normal.jpg,001659_male_Asian_23,23,male,12
42,incorrect_mask.jpg,001660_female_Asian_18,18,female,9
43,mask1.jpg,001660_female_Asian_18,18,female,3
44,mask2.jpg,001660_female_Asian_18,18,female,3
45,mask3.jpg,001660_female_Asian_18,18,female,3
46,mask4.jpg,001660_female_Asian_18,18,female,3
47,mask5.jpg,001660_female_Asian_18,18,female,3
48,normal.jpg,001660_female_Asian_18,18,female,15
49,incorrect_mask.jpg,001661_female_Asian_45,45,female,10
50,mask1.jpg,001661_female_Asian_45,45,female,4
51,mask2.jpg,001661_female_Asian_45,45,female,4
52,mask3.jpg,001661_female_Asian_45,45,female,4
53,mask4.jpg,001661_female_Asian_45,45,female,4
54,mask5.jpg,001661_female_Asian_45,45,female,4
55,normal.jpg,001661_female_Asian_45,45,female,16
56,incorrect_mask.jpg,001662_female_Asian_30,30,female,10
57,mask1.jpg,001662_female_Asian_30,30,female,4
58,mask2.jpg,001662_female_Asian_30,30,female,4
59,mask3.jpg,001662_female_Asian_30,30,female,4
60,mask4.jpg,001662_female_Asian_30,30,female,4
61,mask5.jpg,001662_female_Asian_30,30,female,4
62,normal.jpg,001662_female_Asian_30,30,female,16
63,incorrect_mask.jpg,001663_male_Asian_23,23,male,6
64,mask1.jpg,001663_male_Asian_23,23,male,0
65,mask2.jpg,001663_male_Asian_23,23,male,0
66,mask3.jpg,001663_male_Asian_23,23,male,0
67,mask4.jpg,001663_male_Asian_23,23,male,0
68,mask5.jpg,001663_male_Asian_23,23,male,0
69,normal.jpg,001663_male_Asian_23,23,male,12
70,incorrect_mask.jpg,001664_female_Asian_51,51,female,10
71,mask1.jpg,001664_female_Asian_51,51,female,4
72,mask2.jpg,001664_female_Asian_51,51,female,4
73,mask3.jpg,001664_female_Asian_51,51,female,4
74,mask4.jpg,001664_female_Asian_51,51,female,4
75,mask5.jpg,001664_female_Asian_51,51,female,4
76,normal.jpg,001664_female_Asian_51,51,female,16
77,incorrect_mask.jpg,001665_male_Asian_22,22,male,6
78,mask1.jpg,001665_male_Asian_22,22,male,0
79,mask2.jpg,001665_male_Asian_22,22,male,0
80,mask3.jpg,001665_male_Asian_22,22,male,0
81,mask4.jpg,001665_male_Asian_22,22,male,0
82,mask5.jpg,001665_male_Asian_22,22,male,0
83,normal.jpg,001665_male_Asian_22,22,male,12
84,incorrect_mask.jpg,001666_female_Asian_45,45,female,10
85,mask1.jpg,001666_female_Asian_45,45,female,4
86,mask2.jpg,001666_female_Asian_45,45,female,4
87,mask3.jpg,001666_female_Asian_45,45,female,4
